guid,Payment Due,Adjusted Payment Received
D023201E-4048-DA53-D24B-D609C74413B1,2/14/23,2/21/23
D023201E-4048-DA53-D24B-D609C74413B1,9/14/23,9/21/23
D023201E-4048-DA53-D24B-D609C74413B1,11/14/23,11/21/23
D023201E-4048-DA53-D24B-D609C74413B1,5/14/23,5/22/23
D023201E-4048-DA53-D24B-D609C74413B1,12/14/23,12/22/23
D023201E-4048-DA53-D24B-D609C74413B1,6/14/23,6/24/23
D1433443-9A27-AB68-675F-470D512281A9,8/29/23,8/29/23
D1433443-9A27-AB68-675F-470D512281A9,9/29/23,9/29/23
D1433443-9A27-AB68-675F-470D512281A9,10/29/23,10/29/23
D1433443-9A27-AB68-675F-470D512281A9,11/29/23,11/29/23
D1433443-9A27-AB68-675F-470D512281A9,12/29/23,12/29/23
D1433443-9A27-AB68-675F-470D512281A9,1/29/24,1/29/24
D1433443-9A27-AB68-675F-470D512281A9,2/29/24,2/29/24
D1433443-9A27-AB68-675F-470D512281A9,3/29/24,3/29/24
D1433443-9A27-AB68-675F-470D512281A9,4/29/24,4/29/24
D1433443-9A27-AB68-675F-470D512281A9,5/29/24,5/29/24
D1433443-9A27-AB68-675F-470D512281A9,6/29/24,6/29/24
D1433443-9A27-AB68-675F-470D512281A9,7/29/24,7/29/24
D17ACB11-549B-6B79-1F79-1BEE0B45D869,10/27/22,10/29/22
D17ACB11-549B-6B79-1F79-1BEE0B45D869,3/27/23,3/29/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,8/27/23,8/29/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,6/27/23,6/30/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,7/27/23,7/30/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,12/27/22,12/31/22
D17ACB11-549B-6B79-1F79-1BEE0B45D869,5/27/23,5/31/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,1/27/23,2/1/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,9/27/22,10/5/22
D17ACB11-549B-6B79-1F79-1BEE0B45D869,11/27/22,12/7/22
D17ACB11-549B-6B79-1F79-1BEE0B45D869,2/27/23,3/10/23
D17ACB11-549B-6B79-1F79-1BEE0B45D869,4/27/23,5/8/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,2/18/23,2/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,3/18/23,3/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,4/18/23,4/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,5/18/23,5/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,6/18/23,6/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,7/18/23,7/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,8/18/23,8/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,9/18/23,9/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,10/18/23,10/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,11/18/23,11/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,12/18/23,12/18/23
D3147A0B-9834-A634-5AC2-B5DD8520B79D,1/18/24,1/18/24
D3379123-2254-259E-3C78-2080C2AB13A3,1/28/24,2/1/24
D3379123-2254-259E-3C78-2080C2AB13A3,7/28/23,8/2/23
D3379123-2254-259E-3C78-2080C2AB13A3,5/28/23,6/3/23
D3379123-2254-259E-3C78-2080C2AB13A3,10/28/23,11/3/23
D3379123-2254-259E-3C78-2080C2AB13A3,8/28/23,9/4/23
D3379123-2254-259E-3C78-2080C2AB13A3,9/28/23,10/6/23
D3379123-2254-259E-3C78-2080C2AB13A3,2/28/24,3/7/24
D3379123-2254-259E-3C78-2080C2AB13A3,3/28/23,4/7/23
D3379123-2254-259E-3C78-2080C2AB13A3,4/28/23,5/8/23
D3379123-2254-259E-3C78-2080C2AB13A3,12/28/23,1/7/24
D3379123-2254-259E-3C78-2080C2AB13A3,6/28/23,7/9/23
D3379123-2254-259E-3C78-2080C2AB13A3,11/28/23,12/9/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,10/8/22,10/8/22
D3ABFB92-838F-8A65-4689-7B4E1777375D,11/8/22,11/8/22
D3ABFB92-838F-8A65-4689-7B4E1777375D,12/8/22,12/8/22
D3ABFB92-838F-8A65-4689-7B4E1777375D,1/8/23,1/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,2/8/23,2/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,3/8/23,3/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,4/8/23,4/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,5/8/23,5/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,6/8/23,6/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,7/8/23,7/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,8/8/23,8/8/23
D3ABFB92-838F-8A65-4689-7B4E1777375D,9/8/23,9/8/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,1/16/24,1/16/24
D51B4D38-C242-1662-6A7C-E329D9121FB1,9/16/23,9/18/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,7/16/23,7/19/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,6/16/23,6/21/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,2/16/24,2/22/24
D51B4D38-C242-1662-6A7C-E329D9121FB1,4/16/23,4/23/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,8/16/23,8/23/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,3/16/24,3/23/24
D51B4D38-C242-1662-6A7C-E329D9121FB1,10/16/23,10/25/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,5/16/23,5/26/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,11/16/23,11/26/23
D51B4D38-C242-1662-6A7C-E329D9121FB1,12/16/23,12/26/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,8/23/23,8/23/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,9/23/23,9/23/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,10/23/23,10/23/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,11/23/23,11/23/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,12/23/23,12/23/23
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,1/23/24,1/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,2/23/24,2/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,3/23/24,3/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,4/23/24,4/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,5/23/24,5/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,6/23/24,6/23/24
D68D388C-9363-1F76-0BEE-ED5C8F7BA1FA,7/23/24,7/23/24
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,9/9/22,9/9/22
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,10/9/22,10/9/22
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,11/9/22,11/9/22
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,12/9/22,12/9/22
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,1/9/23,1/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,2/9/23,2/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,3/9/23,3/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,4/9/23,4/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,5/9/23,5/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,6/9/23,6/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,7/9/23,7/9/23
D7143D56-3DFA-C50E-A3B1-4A5B7EBE18B5,8/9/23,8/9/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,10/13/22,10/13/22
D77343FD-B2D2-63AC-3277-DCC95392DC3C,11/13/22,11/13/22
D77343FD-B2D2-63AC-3277-DCC95392DC3C,12/13/22,12/13/22
D77343FD-B2D2-63AC-3277-DCC95392DC3C,1/13/23,1/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,2/13/23,2/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,3/13/23,3/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,4/13/23,4/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,5/13/23,5/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,6/13/23,6/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,7/13/23,7/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,8/13/23,8/13/23
D77343FD-B2D2-63AC-3277-DCC95392DC3C,9/13/23,9/13/23
D795A17D-1E2B-C549-77DA-1DC71743603F,2/28/23,3/2/23
D795A17D-1E2B-C549-77DA-1DC71743603F,4/28/23,4/30/23
D795A17D-1E2B-C549-77DA-1DC71743603F,12/28/23,12/31/23
D795A17D-1E2B-C549-77DA-1DC71743603F,11/28/23,12/2/23
D795A17D-1E2B-C549-77DA-1DC71743603F,6/28/23,7/5/23
D795A17D-1E2B-C549-77DA-1DC71743603F,7/28/23,8/5/23
D795A17D-1E2B-C549-77DA-1DC71743603F,9/28/23,10/6/23
D795A17D-1E2B-C549-77DA-1DC71743603F,3/28/23,4/6/23
D795A17D-1E2B-C549-77DA-1DC71743603F,5/28/23,6/7/23
D795A17D-1E2B-C549-77DA-1DC71743603F,1/28/24,2/7/24
D795A17D-1E2B-C549-77DA-1DC71743603F,8/28/23,9/8/23
D795A17D-1E2B-C549-77DA-1DC71743603F,10/28/23,11/8/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,7/17/23,7/17/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,8/17/23,8/17/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,12/17/23,12/17/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,1/17/24,1/17/24
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,4/17/24,4/19/24
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,6/17/23,6/20/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,9/17/23,9/20/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,11/17/23,11/20/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,5/17/24,5/20/24
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,10/17/23,10/22/23
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,2/17/24,2/25/24
DD9CCCD1-79A8-38D0-92D0-886188E8A0D5,3/17/24,3/27/24
DEF35864-B84A-7C97-AB17-DAB37BCD8434,8/17/23,8/17/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,9/17/23,9/17/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,6/17/23,6/19/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,3/17/23,3/20/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,7/17/23,7/22/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,10/17/22,10/23/22
DEF35864-B84A-7C97-AB17-DAB37BCD8434,12/17/22,12/23/22
DEF35864-B84A-7C97-AB17-DAB37BCD8434,1/17/23,1/23/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,2/17/23,2/23/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,4/17/23,4/23/23
DEF35864-B84A-7C97-AB17-DAB37BCD8434,11/17/22,11/24/22
DEF35864-B84A-7C97-AB17-DAB37BCD8434,5/17/23,5/25/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,9/17/22,9/17/22
DEFC5671-D062-8C97-D6EE-BB181DB2F120,10/17/22,10/17/22
DEFC5671-D062-8C97-D6EE-BB181DB2F120,11/17/22,11/17/22
DEFC5671-D062-8C97-D6EE-BB181DB2F120,12/17/22,12/17/22
DEFC5671-D062-8C97-D6EE-BB181DB2F120,1/17/23,1/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,2/17/23,2/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,3/17/23,3/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,4/17/23,4/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,5/17/23,5/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,6/17/23,6/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,7/17/23,7/17/23
DEFC5671-D062-8C97-D6EE-BB181DB2F120,8/17/23,8/17/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,2/7/23,2/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,3/7/23,3/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,4/7/23,4/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,5/7/23,5/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,6/7/23,6/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,7/7/23,7/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,8/7/23,8/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,9/7/23,9/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,10/7/23,10/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,11/7/23,11/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,12/7/23,12/7/23
E36B2524-2929-43FB-D1F1-D53B38FE3BF2,1/7/24,1/7/24
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,3/7/23,3/7/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,12/7/23,12/7/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,7/7/23,7/10/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,1/7/24,1/12/24
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,2/7/24,2/12/24
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,6/7/23,6/13/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,10/7/23,10/13/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,11/7/23,11/14/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,8/7/23,8/15/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,5/7/23,5/16/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,9/7/23,9/16/23
E4333412-F3D6-E4B6-BA26-AA522AE6EFDA,4/7/23,4/17/23
E5172116-E15D-2B93-94E6-0693FED4B333,12/15/22,12/15/22
E5172116-E15D-2B93-94E6-0693FED4B333,1/15/23,1/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,2/15/23,2/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,3/15/23,3/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,4/15/23,4/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,5/15/23,5/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,6/15/23,6/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,7/15/23,7/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,8/15/23,8/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,9/15/23,9/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,10/15/23,10/15/23
E5172116-E15D-2B93-94E6-0693FED4B333,11/15/23,11/15/23
E56F1757-2535-6CB3-6692-24880A2DA24E,3/27/24,3/29/24
E56F1757-2535-6CB3-6692-24880A2DA24E,8/27/23,8/30/23
E56F1757-2535-6CB3-6692-24880A2DA24E,2/27/24,3/1/24
E56F1757-2535-6CB3-6692-24880A2DA24E,11/27/23,12/2/23
E56F1757-2535-6CB3-6692-24880A2DA24E,6/27/23,7/3/23
E56F1757-2535-6CB3-6692-24880A2DA24E,9/27/23,10/3/23
E56F1757-2535-6CB3-6692-24880A2DA24E,4/27/24,5/3/24
E56F1757-2535-6CB3-6692-24880A2DA24E,7/27/23,8/3/23
E56F1757-2535-6CB3-6692-24880A2DA24E,1/27/24,2/3/24
E56F1757-2535-6CB3-6692-24880A2DA24E,12/27/23,1/6/24
E56F1757-2535-6CB3-6692-24880A2DA24E,5/27/24,6/6/24
E56F1757-2535-6CB3-6692-24880A2DA24E,10/27/23,11/7/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,4/16/23,4/30/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,6/16/23,6/30/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,1/16/24,1/30/24
E7F45911-C7A9-B4A4-A394-E81F0A705284,8/16/23,8/31/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,11/16/23,12/2/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,2/16/23,3/6/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,7/16/23,8/3/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,10/16/23,11/3/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,12/16/23,1/3/24
E7F45911-C7A9-B4A4-A394-E81F0A705284,9/16/23,10/5/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,3/16/23,4/5/23
E7F45911-C7A9-B4A4-A394-E81F0A705284,5/16/23,6/6/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,5/24/23,5/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,6/24/23,6/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,7/24/23,7/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,8/24/23,8/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,9/24/23,9/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,10/24/23,10/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,11/24/23,11/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,12/24/23,12/24/23
EA1858D9-5813-CF51-C057-F28AE91C17CD,1/24/24,1/24/24
EA1858D9-5813-CF51-C057-F28AE91C17CD,2/24/24,2/24/24
EA1858D9-5813-CF51-C057-F28AE91C17CD,3/24/24,3/24/24
EA1858D9-5813-CF51-C057-F28AE91C17CD,4/24/24,4/24/24
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,5/5/23,5/7/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,8/5/23,8/11/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,12/5/23,12/11/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,9/5/23,9/12/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,4/5/23,4/13/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,6/5/23,6/13/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,11/5/23,11/13/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,1/5/24,1/13/24
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,2/5/24,2/15/24
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,3/5/23,3/16/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,7/5/23,7/16/23
EA26C3CB-1EC2-78E8-6BB5-56DCC9096531,10/5/23,10/16/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,4/12/24,4/15/24
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,5/12/24,5/15/24
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,11/12/23,11/16/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,1/12/24,1/16/24
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,9/12/23,9/18/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,7/12/23,7/19/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,8/12/23,8/19/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,10/12/23,10/20/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,12/12/23,12/20/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,2/12/24,2/20/24
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,6/12/23,6/21/23
EA89BCC9-6D1B-FA1C-36FE-3C9CDE47A24E,3/12/24,3/21/24
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,5/9/23,5/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,6/9/23,6/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,7/9/23,7/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,8/9/23,8/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,9/9/23,9/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,10/9/23,10/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,11/9/23,11/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,12/9/23,12/9/23
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,1/9/24,1/9/24
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,2/9/24,2/9/24
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,3/9/24,3/9/24
EA9E9DCB-19D7-BF43-3ABA-1861FD81246C,4/9/24,4/9/24
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,8/28/23,9/1/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,12/28/23,1/1/24
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,2/28/24,3/4/24
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,7/28/23,8/3/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,9/28/23,10/4/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,10/28/23,11/3/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,11/28/23,12/4/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,5/28/23,6/6/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,6/28/23,7/8/23
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,3/28/24,4/7/24
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,1/28/24,2/8/24
EDB427B1-E3B6-9F88-47A7-68C1D1304B43,4/28/24,5/9/24
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,4/14/23,4/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,5/14/23,5/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,6/14/23,6/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,7/14/23,7/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,8/14/23,8/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,9/14/23,9/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,10/14/23,10/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,11/14/23,11/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,12/14/23,12/14/23
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,1/14/24,1/14/24
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,2/14/24,2/14/24
EDD20EE1-97E0-14AE-E20C-56D70CCFABB3,3/14/24,3/14/24
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,4/22/23,4/24/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,9/22/23,9/24/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,7/22/23,7/25/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,12/22/23,12/25/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,3/22/23,3/26/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,8/22/23,8/26/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,6/22/23,6/29/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,11/22/23,12/1/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,1/22/24,1/31/24
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,10/22/23,11/1/23
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,2/22/24,3/3/24
EE4E9167-BB8E-7DA4-7E9F-24AE1A198817,5/22/23,6/2/23
EE86E711-AE1F-225A-B0F3-D8596E850729,7/13/23,7/15/23
EE86E711-AE1F-225A-B0F3-D8596E850729,2/13/24,2/15/24
EE86E711-AE1F-225A-B0F3-D8596E850729,1/13/24,1/16/24
EE86E711-AE1F-225A-B0F3-D8596E850729,5/13/24,5/16/24
EE86E711-AE1F-225A-B0F3-D8596E850729,10/13/23,10/18/23
EE86E711-AE1F-225A-B0F3-D8596E850729,3/13/24,3/18/24
EE86E711-AE1F-225A-B0F3-D8596E850729,9/13/23,9/19/23
EE86E711-AE1F-225A-B0F3-D8596E850729,12/13/23,12/21/23
EE86E711-AE1F-225A-B0F3-D8596E850729,8/13/23,8/22/23
EE86E711-AE1F-225A-B0F3-D8596E850729,11/13/23,11/22/23
EE86E711-AE1F-225A-B0F3-D8596E850729,4/13/24,4/22/24
EE86E711-AE1F-225A-B0F3-D8596E850729,6/13/23,6/24/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,6/28/23,6/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,7/28/23,7/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,8/28/23,8/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,9/28/23,9/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,10/28/23,10/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,11/28/23,11/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,12/28/23,12/28/23
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,1/28/24,1/28/24
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,2/28/24,2/28/24
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,3/28/24,3/28/24
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,4/28/24,4/28/24
F2E545A8-6A31-B49C-DDE0-DDCDAED100A1,5/28/24,5/28/24
F5E49856-4616-B57F-8B17-1FDE3E6C915E,8/23/23,8/23/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,9/23/23,9/23/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,2/23/24,2/25/24
F5E49856-4616-B57F-8B17-1FDE3E6C915E,3/23/24,3/25/24
F5E49856-4616-B57F-8B17-1FDE3E6C915E,1/23/24,1/27/24
F5E49856-4616-B57F-8B17-1FDE3E6C915E,6/23/23,6/28/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,7/23/23,7/28/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,5/23/24,5/28/24
F5E49856-4616-B57F-8B17-1FDE3E6C915E,12/23/23,12/29/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,10/23/23,10/31/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,11/23/23,12/1/23
F5E49856-4616-B57F-8B17-1FDE3E6C915E,4/23/24,5/2/24
F5F71647-5043-264B-390E-44AEBCE18802,2/3/23,2/3/23
F5F71647-5043-264B-390E-44AEBCE18802,3/3/23,3/3/23
F5F71647-5043-264B-390E-44AEBCE18802,4/3/23,4/3/23
F5F71647-5043-264B-390E-44AEBCE18802,5/3/23,5/3/23
F5F71647-5043-264B-390E-44AEBCE18802,6/3/23,6/3/23
F5F71647-5043-264B-390E-44AEBCE18802,7/3/23,7/3/23
